identification,h,response,irf
hr_fin,26,inflation,-0.0141213973618189
hr_fin,26,productivity,0.0296168628613649
hr_fin,26,TFP,-0.0441731892680473
hr_fin,27,output,0.0689440559711366
hr_fin,27,investment,0.19204363569392
hr_fin,27,consumption,0.0710925625092951
hr_fin,27,hours_worked,0.0610841097240214
hr_fin,27,unemployment,-0.0351897910361421
hr_fin,27,labor_share,-0.0395791299558925
hr_fin,27,interest,-0.0107579412344455
hr_fin,27,inflation,-0.0129561043974229
hr_fin,27,productivity,0.0274247754524895
hr_fin,27,TFP,-0.0409167189605462
hr_fin,28,output,0.0735513850102301
hr_fin,28,investment,0.189857935352885
hr_fin,28,consumption,0.0741241371573668
hr_fin,28,hours_worked,0.0619265706696057
hr_fin,28,unemployment,-0.0383402027961627
hr_fin,28,labor_share,-0.0308824411167104
hr_fin,28,interest,-0.00917538485052486
hr_fin,28,inflation,-0.0118758695752911
hr_fin,28,productivity,0.0255048163295507
hr_fin,28,TFP,-0.0373385231510658
hr_fin,29,output,0.0763886723700599
hr_fin,29,investment,0.182644710173091
hr_fin,29,consumption,0.0763266374759963
hr_fin,29,hours_worked,0.0610097321318694
hr_fin,29,unemployment,-0.0402631112295866
hr_fin,29,labor_share,-0.0225419760171327
hr_fin,29,interest,-0.0079133256213935
hr_fin,29,inflation,-0.0108845069430785
hr_fin,29,productivity,0.0240135624020838
hr_fin,29,TFP,-0.0335013038501686
hr_fin,30,output,0.0777453117531073
hr_fin,30,investment,0.171650499802922
hr_fin,30,consumption,0.077809114543863
hr_fin,30,hours_worked,0.0586472197714563
hr_fin,30,unemployment,-0.0411181299600897
hr_fin,30,labor_share,-0.0148189555675957
hr_fin,30,interest,-0.0069591814578731
hr_fin,30,inflation,-0.00998268879844084
hr_fin,30,productivity,0.023057153349621
hr_fin,30,TFP,-0.0294718577512589
hr_fin,31,output,0.0779082365298707
hr_fin,31,investment,0.158040449597163
hr_fin,31,consumption,0.0786827195278036
hr_fin,31,hours_worked,0.0551516072506461
hr_fin,31,unemployment,-0.0410740252427344
hr_fin,31,labor_share,-0.00790316035301257
hr_fin,31,interest,-0.006288452935513
hr_fin,31,inflation,-0.00916833827451437
hr_fin,31,productivity,0.0226962417346109
hr_fin,31,TFP,-0.0253177709109162
hr_fin,32,output,0.0771506670813352
hr_fin,32,investment,0.14286386798947
hr_fin,32,consumption,0.0790560924893931
hr_fin,32,hours_worked,0.0508215229413137
hr_fin,32,unemployment,-0.0403001888108866
hr_fin,32,labor_share,-0.00191798531096937
hr_fin,32,interest,-0.00586838985503572
hr_fin,32,inflation,-0.00843710151996634
hr_fin,32,productivity,0.0229519493693044
hr_fin,32,TFP,-0.0211045787962447
hr_fin,33,output,0.0757237159054236
hr_fin,33,investment,0.127031759574353
hr_fin,33,consumption,0.0790317850068853
hr_fin,33,hours_worked,0.0459319670125051
hr_fin,33,unemployment,-0.0389597973662933
hr_fin,33,labor_share,0.00307240928387331
hr_fin,33,interest,-0.00566123226125775
hr_fin,33,inflation,-0.00778286144058029
hr_fin,33,productivity,0.0238123739278221
hr_fin,33,TFP,-0.01689346324628
hr_fin,34,output,0.0738506089843431
hr_fin,34,investment,0.11130486353322
hr_fin,34,consumption,0.0787036304339983
hr_fin,34,hours_worked,0.0407275796950452
hr_fin,34,unemployment,-0.0372045882479949
hr_fin,34,labor_share,0.00705465256888932
hr_fin,34,interest,-0.00562697912608051
hr_fin,34,inflation,-0.00719825802627481
hr_fin,34,productivity,0.0252392570675155
hr_fin,34,TFP,-0.0127395121796551
hr_fin,35,output,0.071723227821349
hr_fin,35,investment,0.0962905797090339
hr_fin,35,consumption,0.0781549662408005
hr_fin,35,hours_worked,0.0354185364147877
hr_fin,35,unemployment,-0.035171134738954
hr_fin,35,labor_share,0.0100571036857042
hr_fin,35,interest,-0.00572566805589504
hr_fin,35,inflation,-0.00667518574977193
hr_fin,35,productivity,0.0271744958132414
hr_fin,35,TFP,-0.00869053069329689
hr_fin,36,output,0.0695006443287826
hr_fin,36,investment,0.0824471162262579
hr_fin,36,consumption,0.0774576057809287
hr_fin,36,hours_worked,0.0301787060803116
hr_fin,36,unemployment,-0.03297847086359
hr_fin,36,labor_share,0.0121407329948783
hr_fin,36,interest,-0.00591917331807744
hr_fin,36,inflation,-0.00620524520656013
hr_fin,36,productivity,0.0295462489699222
hr_fin,36,TFP,-0.00478636388522965
hr_fin,37,output,0.0673093073235223
hr_fin,37,investment,0.0700932244487287
hr_fin,37,consumption,0.0766714524213731
hr_fin,37,hours_worked,0.0251456913600789
hr_fin,37,unemployment,-0.0307268933781844
hr_fin,37,labor_share,0.0133903768843908
hr_fin,37,interest,-0.00617254778869512
hr_fin,37,inflation,-0.00578013311987376
hr_fin,37,productivity,0.0322744569748662
hr_fin,37,TFP,-0.00105867199251146
hr_fin,38,output,0.0652445416013039
hr_fin,38,investment,0.0594219811716147
hr_fin,38,consumption,0.0758446474700653
hr_fin,38,hours_worked,0.0204223705771892
hr_fin,38,unemployment,-0.0284977567559122
hr_fin,38,labor_share,0.013906685813604
hr_fin,38,interest,-0.00645494772842907
hr_fin,38,inflation,-0.00539196142332662
hr_fin,38,productivity,0.035275654684466
hr_fin,38,TFP,0.00246891358153944
hr_fin,39,output,0.0633730353843193
hr_fin,39,investment,0.0505172175738278
hr_fin,39,consumption,0.0750141448081165
hr_fin,39,hours_worked,0.016079576304653
hr_fin,39,unemployment,-0.0263540740048279
hr_fin,39,labor_share,0.0137989834906661
hr_fin,39,interest,-0.00674018822003682
hr_fin,39,inflation,-0.00503350193561725
hr_fin,39,productivity,0.0384670106287002
hr_fin,39,TFP,0.00578033019619545
hr_fin,40,output,0.0617360164477495
hr_fin,40,investment,0.0433713645256089
hr_fin,40,consumption,0.0742066094491935
hr_fin,40,hours_worked,0.0121595724582493
hr_fin,40,unemployment,-0.0243417407242295
hr_fin,40,labor_share,0.0131791667109161
hr_fin,40,interest,-0.00700698226730393
hr_fin,40,inflation,-0.0046983579305865
hr_fin,40,productivity,0.0417695723658056
hr_fin,40,TFP,0.00886639677375386
