identification,h,response,irf
chol_vfci_f1,11,labor_share,-0.337684700989737
chol_vfci_f1,11,interest,-0.0374309896192299
chol_vfci_f1,11,inflation,0.0128211481164527
chol_vfci_f1,11,productivity,-0.018975168235037
chol_vfci_f1,11,TFP,-0.0236498200013405
chol_vfci_f1,12,vfci,-0.0181195020341614
chol_vfci_f1,12,output,0.0245808795722623
chol_vfci_f1,12,investment,0.127996639441341
chol_vfci_f1,12,consumption,0.00688896766128028
chol_vfci_f1,12,hours_worked,0.0441221539963615
chol_vfci_f1,12,unemployment,0.125566768735081
chol_vfci_f1,12,labor_share,-0.348064667010419
chol_vfci_f1,12,interest,-0.0301487435471333
chol_vfci_f1,12,inflation,0.0119907705446307
chol_vfci_f1,12,productivity,-0.0229252051433554
chol_vfci_f1,12,TFP,-0.0234939467017646
chol_vfci_f1,13,vfci,-0.0147559761891961
chol_vfci_f1,13,output,0.0165094714757666
chol_vfci_f1,13,investment,0.0987021538901303
chol_vfci_f1,13,consumption,0.00206948381005493
chol_vfci_f1,13,hours_worked,0.0362551554423194
chol_vfci_f1,13,unemployment,0.103622753952929
chol_vfci_f1,13,labor_share,-0.35125356061994
chol_vfci_f1,13,interest,-0.0235747071806242
chol_vfci_f1,13,inflation,0.0107039861948538
chol_vfci_f1,13,productivity,-0.0252853528343505
chol_vfci_f1,13,TFP,-0.0222511774769512
chol_vfci_f1,14,vfci,-0.0112090815603425
chol_vfci_f1,14,output,0.00832039765496141
chol_vfci_f1,14,investment,0.0695195832703566
chol_vfci_f1,14,consumption,-0.00286999438251089
chol_vfci_f1,14,hours_worked,0.027684191430873
chol_vfci_f1,14,unemployment,0.0862955833588855
chol_vfci_f1,14,labor_share,-0.349091946963423
chol_vfci_f1,14,interest,-0.0181297496119654
chol_vfci_f1,14,inflation,0.00910166195916047
chol_vfci_f1,14,productivity,-0.026218223146444
chol_vfci_f1,14,TFP,-0.0210040495074685
chol_vfci_f1,15,vfci,-0.00784283635524452
chol_vfci_f1,15,output,0.00111749946851651
chol_vfci_f1,15,investment,0.0430551022289067
chol_vfci_f1,15,consumption,-0.00692170961919239
chol_vfci_f1,15,hours_worked,0.0195509128497396
chol_vfci_f1,15,unemployment,0.0732935515025549
chol_vfci_f1,15,labor_share,-0.343050823527299
chol_vfci_f1,15,interest,-0.013990841717849
chol_vfci_f1,15,inflation,0.00724449726728717
chol_vfci_f1,15,productivity,-0.0259339152642028
chol_vfci_f1,15,TFP,-0.0194803154525314
chol_vfci_f1,16,vfci,-0.00487198486231688
chol_vfci_f1,16,output,-0.00491623867964467
chol_vfci_f1,16,investment,0.0204800431190018
chol_vfci_f1,16,consumption,-0.0101471291379905
chol_vfci_f1,16,hours_worked,0.0123812493989937
chol_vfci_f1,16,unemployment,0.0640912800091645
chol_vfci_f1,16,labor_share,-0.334367230519025
chol_vfci_f1,16,interest,-0.0111519478002954
chol_vfci_f1,16,inflation,0.00522782617495394
chol_vfci_f1,16,productivity,-0.0248770244662624
chol_vfci_f1,16,TFP,-0.0178653195556605
chol_vfci_f1,17,vfci,-0.00242442980074542
chol_vfci_f1,17,output,-0.00962280538282245
chol_vfci_f1,17,investment,0.00256231203465861
chol_vfci_f1,17,consumption,-0.0125669928990475
chol_vfci_f1,17,hours_worked,0.00639783650005084
chol_vfci_f1,17,unemployment,0.0580644046089173
chol_vfci_f1,17,labor_share,-0.324210140069608
chol_vfci_f1,17,interest,-0.00953471805976528
chol_vfci_f1,17,inflation,0.00315930652820153
chol_vfci_f1,17,productivity,-0.0232741761820529
chol_vfci_f1,17,TFP,-0.0163386435945184
chol_vfci_f1,18,vfci,-0.0005495510736077
chol_vfci_f1,18,output,-0.0129768820707619
chol_vfci_f1,18,investment,-0.0106493461819869
chol_vfci_f1,18,consumption,-0.0141606471451209
chol_vfci_f1,18,hours_worked,0.00171652489959165
chol_vfci_f1,18,unemployment,0.0545095962106861
chol_vfci_f1,18,labor_share,-0.313485720277653
chol_vfci_f1,18,interest,-0.00898926358304204
chol_vfci_f1,18,inflation,0.00111077052705156
chol_vfci_f1,18,productivity,-0.0213500575551881
chol_vfci_f1,18,TFP,-0.0149379384060253
chol_vfci_f1,19,vfci,0.000767743456788552
chol_vfci_f1,19,output,-0.0150774738908665
chol_vfci_f1,19,investment,-0.0194481155244791
chol_vfci_f1,19,consumption,-0.0150178611850245
chol_vfci_f1,19,hours_worked,-0.0016713077866017
chol_vfci_f1,19,unemployment,0.0527303805448311
chol_vfci_f1,19,labor_share,-0.302869767845409
chol_vfci_f1,19,interest,-0.00931948828852021
chol_vfci_f1,19,inflation,-0.000854390094564767
chol_vfci_f1,19,productivity,-0.0193080700189922
chol_vfci_f1,19,TFP,-0.0136931083220777
chol_vfci_f1,20,vfci,0.00158345036813518
chol_vfci_f1,20,output,-0.0160999285987091
chol_vfci_f1,20,investment,-0.0243792840666123
chol_vfci_f1,20,consumption,-0.0152750085017903
chol_vfci_f1,20,hours_worked,-0.00388904665571669
chol_vfci_f1,20,unemployment,0.052100201721319
chol_vfci_f1,20,labor_share,-0.292836948031241
chol_vfci_f1,20,interest,-0.0103208911117085
chol_vfci_f1,20,inflation,-0.00268695918612346
chol_vfci_f1,20,productivity,-0.0172945647630707
chol_vfci_f1,20,TFP,-0.0126306666305767
chol_vfci_f1,21,vfci,0.00197702378412201
chol_vfci_f1,21,output,-0.0162496340937445
chol_vfci_f1,21,investment,-0.0261498949988958
chol_vfci_f1,21,consumption,-0.0150633170308637
chol_vfci_f1,21,hours_worked,-0.00511418398172938
chol_vfci_f1,21,unemployment,0.0520882531063319
chol_vfci_f1,21,labor_share,-0.283679748758448
chol_vfci_f1,21,interest,-0.0117956795837823
chol_vfci_f1,21,inflation,-0.00435570450795166
chol_vfci_f1,21,productivity,-0.0154095317375598
chol_vfci_f1,21,TFP,-0.0117442560728839
chol_vfci_f1,22,vfci,0.00203943284135241
chol_vfci_f1,22,output,-0.0157388243716235
chol_vfci_f1,22,investment,-0.0255035424587846
chol_vfci_f1,22,consumption,-0.0145113980011673
chol_vfci_f1,22,hours_worked,-0.00554376059322287
chol_vfci_f1,22,unemployment,0.0522695346245195
chol_vfci_f1,22,labor_share,-0.275539056974756
chol_vfci_f1,22,interest,-0.0135639536936737
chol_vfci_f1,22,inflation,-0.00584300322095971
chol_vfci_f1,22,productivity,-0.0137189431849284
chol_vfci_f1,22,TFP,-0.0110154900584862
chol_vfci_f1,23,vfci,0.0018622941891528
chol_vfci_f1,23,output,-0.0147739681534251
chol_vfci_f1,23,investment,-0.0231591872506685
chol_vfci_f1,23,consumption,-0.0137434857362288
chol_vfci_f1,23,hours_worked,-0.00538225811145132
chol_vfci_f1,23,unemployment,0.05233027704473
chol_vfci_f1,23,labor_share,-0.268439499259085
chol_vfci_f1,23,interest,-0.0154727296652672
chol_vfci_f1,23,inflation,-0.00714260227356892
chol_vfci_f1,23,productivity,-0.0122562734720218
chol_vfci_f1,23,TFP,-0.0104219695875084
chol_vfci_f1,24,vfci,0.00153032215560067
chol_vfci_f1,24,output,-0.0135371501893671
chol_vfci_f1,24,investment,-0.0197627511162643
chol_vfci_f1,24,consumption,-0.0128635995929094
chol_vfci_f1,24,hours_worked,-0.00482066807101565
chol_vfci_f1,24,unemployment,0.0520599678805627
chol_vfci_f1,24,labor_share,-0.262323291623196
chol_vfci_f1,24,interest,-0.0173994023536336
chol_vfci_f1,24,inflation,-0.00825751693752957
chol_vfci_f1,24,productivity,-0.0110288942594833
chol_vfci_f1,24,TFP,-0.00993749482209575
chol_vfci_f1,25,vfci,0.00111687090355008
chol_vfci_f1,25,output,-0.0121803454658133
chol_vfci_f1,25,investment,-0.0158593409754349
chol_vfci_f1,25,consumption,-0.0119550500495554
chol_vfci_f1,25,hours_worked,-0.00402504053847619
chol_vfci_f1,25,unemployment,0.0513375507035733
chol_vfci_f1,25,labor_share,-0.257077872201993
chol_vfci_f1,25,interest,-0.0192516737768478
chol_vfci_f1,25,inflation,-0.00919764346354621
chol_vfci_f1,25,productivity,-0.0100266037966311
chol_vfci_f1,25,TFP,-0.00953504764500554
chol_vfci_f1,26,vfci,0.000681510152190551
chol_vfci_f1,26,output,-0.0108230852291788
chol_vfci_f1,26,investment,-0.0118803883766328
chol_vfci_f1,26,consumption,-0.0110813040390304
chol_vfci_f1,26,hours_worked,-0.00313207571985755
chol_vfci_f1,26,unemployment,0.0501157201690472
chol_vfci_f1,26,labor_share,-0.252561175876643
chol_vfci_f1,26,interest,-0.0209655956070687
chol_vfci_f1,26,inflation,-0.00997728603615248
chol_vfci_f1,26,productivity,-0.00922703823668721
chol_vfci_f1,26,TFP,-0.00919019312304561
chol_vfci_f1,27,vfci,0.000269323406111689
chol_vfci_f1,27,output,-0.00955236111963824
chol_vfci_f1,27,investment,-0.00814393123777743
chol_vfci_f1,27,consumption,-0.0102860435405278
chol_vfci_f1,27,hours_worked,-0.00224708620723896
chol_vfci_f1,27,unemployment,0.0484038419272947
chol_vfci_f1,27,labor_share,-0.248621275794552
chol_vfci_f1,27,interest,-0.0225020921180252
chol_vfci_f1,27,inflation,-0.0106132981132499
chol_vfci_f1,27,productivity,-0.00860074831087755
chol_vfci_f1,27,TFP,-0.00888195761364131
chol_vfci_f1,28,vfci,-8.84278627904097e-05
chol_vfci_f1,28,output,-0.0084254067627109
chol_vfci_f1,28,investment,-0.00486313376740289
chol_vfci_f1,28,consumption,-0.00959553585165368
chol_vfci_f1,28,hours_worked,-0.0014448893086578
chol_vfci_f1,28,unemployment,0.0462513889539408
chol_vfci_f1,28,labor_share,-0.245110795149587
chol_vfci_f1,28,interest,-0.0238425762363869
chol_vfci_f1,28,inflation,-0.0111235061654319
chol_vfci_f1,28,productivity,-0.00811557050932752
chol_vfci_f1,28,TFP,-0.00859333427983086
chol_vfci_f1,29,vfci,-0.000372788108735601
chol_vfci_f1,29,output,-0.0074739743019061
chol_vfci_f1,29,investment,-0.00216008729225791
chol_vfci_f1,29,consumption,-0.00902179997955859
chol_vfci_f1,29,hours_worked,-0.000773009186282814
chol_vfci_f1,29,unemployment,0.0437331862414298
chol_vfci_f1,29,labor_share,-0.241896838204965
chol_vfci_f1,29,interest,-0.0249843866734252
chol_vfci_f1,29,inflation,-0.0115254661162124
chol_vfci_f1,29,productivity,-0.0077397946139478
chol_vfci_f1,29,TFP,-0.00831164113552924
chol_vfci_f1,30,vfci,-0.000575107307816292
chol_vfci_f1,30,output,-0.00670918366383104
chol_vfci_f1,30,investment,-8.26087218619349e-05
chol_vfci_f1,30,consumption,-0.00856568955035828
chol_vfci_f1,30,hours_worked,-0.000255948357740585
chol_vfci_f1,30,unemployment,0.0409369580198708
chol_vfci_f1,30,labor_share,-0.238866887635275
chol_vfci_f1,30,interest,-0.0259364048314747
chol_vfci_f1,30,inflation,-0.0118356125000229
chol_vfci_f1,30,productivity,-0.00744431264853842
chol_vfci_f1,30,TFP,-0.00802824747126448
chol_vfci_f1,31,vfci,-0.000694832935302128
chol_vfci_f1,31,output,-0.00612651253206742
chol_vfci_f1,31,investment,0.00137829152731861
chol_vfci_f1,31,consumption,-0.0082199321697686
chol_vfci_f1,31,hours_worked,0.000100109254566891
chol_vfci_f1,31,unemployment,0.0379534214654515
chol_vfci_f1,31,labor_share,-0.23593139290515
chol_vfci_f1,31,interest,-0.026715099070548
chol_vfci_f1,31,inflation,-0.0120687193921596
chol_vfci_f1,31,productivity,-0.00720399780740851
chol_vfci_f1,31,TFP,-0.00773806672547725
chol_vfci_f1,32,vfci,-0.000737325780119566
chol_vfci_f1,32,output,-0.00571053589776921
chol_vfci_f1,32,investment,0.00227178171363168
chol_vfci_f1,32,consumption,-0.007971957690345
chol_vfci_f1,32,hours_worked,0.000302549351946837
chol_vfci_f1,32,unemployment,0.0348689636827893
chol_vfci_f1,32,labor_share,-0.233023857312248
chol_vfci_f1,32,interest,-0.0273411806127588
chol_vfci_f1,32,inflation,-0.0122376181560092
chol_vfci_f1,32,productivity,-0.00699836752411592
chol_vfci_f1,32,TFP,-0.00743895730505384
chol_vfci_f1,33,vfci,-0.000711860104725913
chol_vfci_f1,33,output,-0.00543909760683885
chol_vfci_f1,33,investment,0.00267236782085542
chol_vfci_f1,33,consumption,-0.00780627941055264
chol_vfci_f1,33,hours_worked,0.000367933524894396
chol_vfci_f1,33,unemployment,0.0317607003510737
chol_vfci_f1,33,labor_share,-0.230099156481582
chol_vfci_f1,33,interest,-0.0278369387755515
chol_vfci_f1,33,inflation,-0.0123531256185662
chol_vfci_f1,33,productivity,-0.00681169255983513
chol_vfci_f1,33,TFP,-0.00713105829204306
chol_vfci_f1,34,vfci,-0.000629902371631569
chol_vfci_f1,34,output,-0.00528677079831125
chol_vfci_f1,34,investment,0.00266745421103322
chol_vfci_f1,34,consumption,-0.00770639568303662
chol_vfci_f1,34,hours_worked,0.000318203192681131
chol_vfci_f1,34,unemployment,0.0286935876494625
chol_vfci_f1,34,labor_share,-0.227130724333119
chol_vfci_f1,34,interest,-0.0282242490233295
chol_vfci_f1,34,inflation,-0.0124241256126792
chol_vfci_f1,34,productivity,-0.00663272320244998
chol_vfci_f1,34,TFP,-0.006816130854115
chol_vfci_f1,35,vfci,-0.000503716653709466
chol_vfci_f1,35,output,-0.00522756807110878
chol_vfci_f1,35,investment,0.00234753327982826
chol_vfci_f1,35,consumption,-0.00765623016430981
chol_vfci_f1,35,hours_worked,0.000177574631936731
chol_vfci_f1,35,unemployment,0.0257192152741623
chol_vfci_f1,35,labor_share,-0.224107154591398
chol_vfci_f1,35,interest,-0.0285232044418515
chol_vfci_f1,35,inflation,-0.0124577516695647
chol_vfci_f1,35,productivity,-0.0064541608643803
chol_vfci_f1,35,TFP,-0.00649696755785873
chol_vfci_f1,36,vfci,-0.000345306804153746
chol_vfci_f1,36,output,-0.00523691114541227
chol_vfci_f1,36,investment,0.00179896819504788
chol_vfci_f1,36,consumption,-0.00764112494277488
chol_vfci_f1,36,hours_worked,-2.98417829467478e-05
chol_vfci_f1,36,unemployment,0.0228758869674265
chol_vfci_f1,36,labor_share,-0.221028647558547
chol_vfci_f1,36,interest,-0.0287512887313109
chol_vfci_f1,36,inflation,-0.0124596287619214
chol_vfci_f1,36,productivity,-0.00627198681455983
chol_vfci_f1,36,TFP,-0.00617688979352846
chol_vfci_f1,37,vfci,-0.000165676465743471
chol_vfci_f1,37,output,-0.00529292938502206
chol_vfci_f1,37,investment,0.00109915086799411
chol_vfci_f1,37,consumption,-0.00764844279981123
chol_vfci_f1,37,hours_worked,-0.000281728343602942
chol_vfci_f1,37,unemployment,0.0201896116703057
chol_vfci_f1,37,labor_share,-0.217903613236176
chol_vfci_f1,37,interest,-0.0289229913435685
chol_vfci_f1,37,inflation,-0.0124341395385882
chol_vfci_f1,37,productivity,-0.00608474305950866
chol_vfci_f1,37,TFP,-0.00585934412170176
chol_vfci_f1,38,vfci,2.563011279423e-05
chol_vfci_f1,38,output,-0.00537718759739092
chol_vfci_f1,38,investment,0.000313705274129858
chol_vfci_f1,38,consumption,-0.0076678508131574
chol_vfci_f1,38,hours_worked,-0.000558630660495591
chol_vfci_f1,38,unemployment,0.0176756719473048
chol_vfci_f1,38,labor_share,-0.214745641056312
chol_vfci_f1,38,interest,-0.0290497622540226
chol_vfci_f1,38,inflation,-0.0123846882417223
chol_vfci_f1,38,productivity,-0.00589283335724418
chol_vfci_f1,38,TFP,-0.00554760172013077
chol_vfci_f1,39,vfci,0.000220753505486913
chol_vfci_f1,39,output,-0.00547495484826851
chol_vfci_f1,39,investment,-0.000504651795341257
chol_vfci_f1,39,consumption,-0.00769135597460111
chol_vfci_f1,39,hours_worked,-0.000844512027427601
chol_vfci_f1,39,unemployment,0.0153404902137083
chol_vfci_f1,39,labor_share,-0.211570957266503
chol_vfci_f1,39,interest,-0.0291402088589936
chol_vfci_f1,39,inflation,-0.0123139439668824
chol_vfci_f1,39,productivity,-0.00569789047787252
chol_vfci_f1,39,TFP,-0.00524455370327011
chol_vfci_f1,40,vfci,0.00041356164354669
chol_vfci_f1,40,output,-0.0055751279046072
chol_vfci_f1,40,investment,-0.00131599053249994
chol_vfci_f1,40,consumption,-0.00771316195254707
chol_vfci_f1,40,hours_worked,-0.00112690000413417
chol_vfci_f1,40,unemployment,0.01318357209338
chol_vfci_f1,40,labor_share,-0.208396418444432
chol_vfci_f1,40,interest,-0.0292004479453607
chol_vfci_f1,40,inflation,-0.0122240518699106
chol_vfci_f1,40,productivity,-0.00550223808308253
chol_vfci_f1,40,TFP,-0.00495258980980461
chol_fcig,1,fci_g,0.250093285148018
chol_fcig,1,output,-0.130434117774385
chol_fcig,1,investment,-0.244151384478075
chol_fcig,1,consumption,-0.0851875791181623
chol_fcig,1,hours_worked,-0.0536344339853075
chol_fcig,1,unemployment,-0.00706290760439705
chol_fcig,1,labor_share,0.0598809588307925
chol_fcig,1,interest,0.0160505155297376
chol_fcig,1,inflation,-0.0163822459376574
chol_fcig,1,productivity,-0.126642126903265
chol_fcig,1,TFP,-0.0828111447590906
chol_fcig,2,fci_g,0.269627159658421
chol_fcig,2,output,-0.274629375926026
chol_fcig,2,investment,-0.772657752754868
chol_fcig,2,consumption,-0.323479066570278
chol_fcig,2,hours_worked,-0.249559472808946
chol_fcig,2,unemployment,0.197676853752527
chol_fcig,2,labor_share,0.10103412611412
chol_fcig,2,interest,0.0248271061069849
chol_fcig,2,inflation,-0.0923920435795613
chol_fcig,2,productivity,-0.0395727185384591
chol_fcig,2,TFP,-0.0118702092471322
chol_fcig,3,fci_g,0.220212098439957
chol_fcig,3,output,0.0272448466472953
chol_fcig,3,investment,-0.209462694461101
chol_fcig,3,consumption,0.0403796161483533
chol_fcig,3,hours_worked,-0.0397087877779165
chol_fcig,3,unemployment,0.204190660080984
chol_fcig,3,labor_share,-0.0208953195622306
chol_fcig,3,interest,0.0367796837000952
chol_fcig,3,inflation,-0.0803820540671279
chol_fcig,3,productivity,0.0825993436049619
chol_fcig,3,TFP,0.057043202242247
chol_fcig,4,fci_g,0.137097606387541
chol_fcig,4,output,-0.0294893002880317
chol_fcig,4,investment,-0.108964210332942
chol_fcig,4,consumption,-0.00817267001341551
chol_fcig,4,hours_worked,-0.0542853728495375
chol_fcig,4,unemployment,0.216577338420979
chol_fcig,4,labor_share,0.0217007848163266
chol_fcig,4,interest,0.044009147280387
chol_fcig,4,inflation,-0.0842262960654705
chol_fcig,4,productivity,0.0344833789407057
chol_fcig,4,TFP,0.0436791482988089
chol_fcig,5,fci_g,0.0620510995655894
chol_fcig,5,output,-0.0378548422306
chol_fcig,5,investment,-0.0443831728898579
chol_fcig,5,consumption,-0.0288031979998286
chol_fcig,5,hours_worked,-0.0723087845914059
chol_fcig,5,unemployment,0.262509160709688
chol_fcig,5,labor_share,0.0102257660034475
chol_fcig,5,interest,0.0363416654462457
chol_fcig,5,inflation,-0.0684462545186636
chol_fcig,5,productivity,0.0541517004554575
chol_fcig,5,TFP,0.0166855778656648
chol_fcig,6,fci_g,0.0183597528887435
chol_fcig,6,output,0.033545129917547
chol_fcig,6,investment,0.107454519464205
chol_fcig,6,consumption,0.0487694924829543
chol_fcig,6,hours_worked,0.00752191129645431
chol_fcig,6,unemployment,0.246869806729376
chol_fcig,6,labor_share,0.0189907920656867
chol_fcig,6,interest,0.0217328148933848
chol_fcig,6,inflation,-0.0518063308524002
chol_fcig,6,productivity,0.0309932515875327
chol_fcig,6,TFP,-0.0067881309233581
chol_fcig,7,fci_g,-0.00271091667554754
chol_fcig,7,output,-0.000108361425360507
chol_fcig,7,investment,0.0514258608781996
chol_fcig,7,consumption,0.00592407489443048
chol_fcig,7,hours_worked,-0.00306076929769903
chol_fcig,7,unemployment,0.242914046429304
chol_fcig,7,labor_share,0.036074846670036
chol_fcig,7,interest,0.00421316680124856
chol_fcig,7,inflation,-0.0443293742568198
chol_fcig,7,productivity,0.0119763042630511
chol_fcig,7,TFP,-0.0106846165598421
chol_fcig,8,fci_g,-0.00789334503461509
chol_fcig,8,output,-0.00308041609485963
chol_fcig,8,investment,0.0348660160966009
chol_fcig,8,consumption,-0.00180845154179439
chol_fcig,8,hours_worked,-0.0111084053489978
chol_fcig,8,unemployment,0.248402344058056
chol_fcig,8,labor_share,0.0245394558208101
chol_fcig,8,interest,-0.0130801678856749
chol_fcig,8,inflation,-0.0355991471211437
chol_fcig,8,productivity,0.0145951092255662
chol_fcig,8,TFP,-0.0187504520313903
chol_fcig,9,fci_g,-0.00664078366253813
chol_fcig,9,output,0.00523527867430678
chol_fcig,9,investment,0.0530965841824625
chol_fcig,9,consumption,0.00353604059376445
chol_fcig,9,hours_worked,-0.00362613728240907
chol_fcig,9,unemployment,0.24775059460182
chol_fcig,9,labor_share,0.00881497524245675
chol_fcig,9,interest,-0.0268647369219438
chol_fcig,9,inflation,-0.0301023573069371
chol_fcig,9,productivity,0.015619487805087
chol_fcig,9,TFP,-0.0145779668123275
chol_fcig,10,fci_g,-0.0066180146748928
chol_fcig,10,output,0.00327010753559721
chol_fcig,10,investment,0.058656130486197
chol_fcig,10,consumption,-0.00188678698883722
chol_fcig,10,hours_worked,-0.000188085441297446
chol_fcig,10,unemployment,0.247778773596817
chol_fcig,10,labor_share,-0.0147185367716549
chol_fcig,10,interest,-0.0367809028477145
chol_fcig,10,inflation,-0.0251164104479988
chol_fcig,10,productivity,0.012143553428631
chol_fcig,10,TFP,-0.014348839086218
chol_fcig,11,fci_g,-0.00850280225769068
chol_fcig,11,output,0.0138571101549545
chol_fcig,11,investment,0.0872735057077218
chol_fcig,11,consumption,0.00716175221391423
chol_fcig,11,hours_worked,0.0112977743381133
chol_fcig,11,unemployment,0.240130042860242
chol_fcig,11,labor_share,-0.0462523418918858
chol_fcig,11,interest,-0.0430833279243986
chol_fcig,11,inflation,-0.0186768933198833
chol_fcig,11,productivity,0.00969331144262665
chol_fcig,11,TFP,-0.0148713819667045
chol_fcig,12,fci_g,-0.0120358953474121
chol_fcig,12,output,0.0205649918007878
chol_fcig,12,investment,0.109297530000075
chol_fcig,12,consumption,0.0133704968099992
chol_fcig,12,hours_worked,0.0223399798144717
chol_fcig,12,unemployment,0.225461227879271
chol_fcig,12,labor_share,-0.0775038958561467
chol_fcig,12,interest,-0.0460497914661523
chol_fcig,12,inflation,-0.0123956322579512
chol_fcig,12,productivity,0.00393099838938213
chol_fcig,12,TFP,-0.0151907445398663
chol_fcig,13,fci_g,-0.0162892880736048
chol_fcig,13,output,0.0255588433947597
chol_fcig,13,investment,0.124780434971961
chol_fcig,13,consumption,0.0179002234877411
chol_fcig,13,hours_worked,0.0323338427743991
chol_fcig,13,unemployment,0.205152067561564
chol_fcig,13,labor_share,-0.108792536365987
chol_fcig,13,interest,-0.0462547761551496
chol_fcig,13,inflation,-0.00603678630005235
chol_fcig,13,productivity,-0.00300711114919187
chol_fcig,13,TFP,-0.0174839242062271
chol_fcig,14,fci_g,-0.0201456186583209
chol_fcig,14,output,0.0298948153554607
chol_fcig,14,investment,0.134889595343535
chol_fcig,14,consumption,0.0220024556853005
chol_fcig,14,hours_worked,0.0409920180354405
chol_fcig,14,unemployment,0.179434113919819
chol_fcig,14,labor_share,-0.137479951959457
chol_fcig,14,interest,-0.0441846585037209
chol_fcig,14,inflation,-7.94289808741078e-05
chol_fcig,14,productivity,-0.00981243734744882
chol_fcig,14,TFP,-0.0190229359385713
chol_fcig,15,fci_g,-0.0230237225229557
chol_fcig,15,output,0.0306875528811601
chol_fcig,15,investment,0.134697077113068
chol_fcig,15,consumption,0.0227062141078833
chol_fcig,15,hours_worked,0.0457924388955705
chol_fcig,15,unemployment,0.150921833399513
chol_fcig,15,labor_share,-0.161796087829928
chol_fcig,15,interest,-0.0403122371209218
chol_fcig,15,inflation,0.00496044668107021
chol_fcig,15,productivity,-0.0161338275102792
chol_fcig,15,TFP,-0.0200764272066432
chol_fcig,16,fci_g,-0.0246884376750702
chol_fcig,16,output,0.0297593796028556
chol_fcig,16,investment,0.128136583579526
chol_fcig,16,consumption,0.0217886944982242
chol_fcig,16,hours_worked,0.0476822945792349
chol_fcig,16,unemployment,0.121418064588683
chol_fcig,16,labor_share,-0.181201869272852
chol_fcig,16,interest,-0.0351131257636028
chol_fcig,16,inflation,0.00894068057009617
chol_fcig,16,productivity,-0.0211227685919071
chol_fcig,16,TFP,-0.0205614447111471
chol_fcig,17,fci_g,-0.0251844426710233
chol_fcig,17,output,0.0273071820317063
chol_fcig,17,investment,0.116545850827938
chol_fcig,17,consumption,0.0194742712610732
chol_fcig,17,hours_worked,0.0470485562536311
chol_fcig,17,unemployment,0.092384446376864
chol_fcig,17,labor_share,-0.194862413941285
chol_fcig,17,interest,-0.0290462682887159
chol_fcig,17,inflation,0.0117238559642994
chol_fcig,17,productivity,-0.0247494081333395
chol_fcig,17,TFP,-0.0201770578138473
chol_fcig,18,fci_g,-0.0246769347101066
chol_fcig,18,output,0.0235167634274645
chol_fcig,18,investment,0.100985521201373
chol_fcig,18,consumption,0.0159456131369935
chol_fcig,18,hours_worked,0.0440865465543178
chol_fcig,18,unemployment,0.0652437301065831
chol_fcig,18,labor_share,-0.202633236932899
chol_fcig,18,interest,-0.0225726524967674
chol_fcig,18,inflation,0.0133348589043779
chol_fcig,18,productivity,-0.0269819744776542
chol_fcig,18,TFP,-0.0192128836235627
chol_fcig,19,fci_g,-0.0233403382613228
chol_fcig,19,output,0.0190255072111798
chol_fcig,19,investment,0.0832911249545325
chol_fcig,19,consumption,0.0118475478883643
chol_fcig,19,hours_worked,0.0394231534849693
chol_fcig,19,unemployment,0.0409805942821363
chol_fcig,19,labor_share,-0.204687705946205
chol_fcig,19,interest,-0.0161182504833489
chol_fcig,19,inflation,0.013866151826412
chol_fcig,19,productivity,-0.0278100993497877
chol_fcig,19,TFP,-0.0177378999272319
chol_fcig,20,fci_g,-0.0213587847675882
chol_fcig,20,output,0.014097948726321
chol_fcig,20,investment,0.0645537918816409
chol_fcig,20,consumption,0.00741922632476751
chol_fcig,20,hours_worked,0.0335439036452138
chol_fcig,20,unemployment,0.0203147734236843
chol_fcig,20,labor_share,-0.20142999218847
chol_fcig,20,interest,-0.0100505040208639
chol_fcig,20,inflation,0.013440381416689
chol_fcig,20,productivity,-0.0274238638589141
chol_fcig,20,TFP,-0.01589432803833
chol_fcig,21,fci_g,-0.0189071921442171
chol_fcig,21,output,0.00907285197885137
chol_fcig,21,investment,0.0458679756312282
chol_fcig,21,consumption,0.00296082730866749
chol_fcig,21,hours_worked,0.0269185504631065
chol_fcig,21,unemployment,0.00368617557497618
chol_fcig,21,labor_share,-0.193574758929936
chol_fcig,21,interest,-0.00466700818744347
chol_fcig,21,inflation,0.0122280269037366
chol_fcig,21,productivity,-0.0259872539841976
chol_fcig,21,TFP,-0.0138333468037185
chol_fcig,22,fci_g,-0.0161485436906056
chol_fcig,22,output,0.00424033943750875
chol_fcig,22,investment,0.0281728013244504
chol_fcig,22,consumption,-0.00126428733711523
chol_fcig,22,hours_worked,0.0199887534851479
chol_fcig,22,unemployment,-0.00873682929121868
chol_fcig,22,labor_share,-0.181987306768348
chol_fcig,22,interest,-0.000182904344414005
chol_fcig,22,inflation,0.0104120085502027
chol_fcig,22,productivity,-0.0236931968504156
chol_fcig,22,TFP,-0.0116566385984558
chol_fcig,23,fci_g,-0.0132403053914735
chol_fcig,23,output,-0.000183289990300194
chol_fcig,23,investment,0.0121985670696471
chol_fcig,23,consumption,-0.00506981058844522
chol_fcig,23,hours_worked,0.013146436114108
chol_fcig,23,unemployment,-0.0170123572439081
chol_fcig,23,labor_share,-0.167635435099608
chol_fcig,23,interest,0.00327098352080258
chol_fcig,23,inflation,0.00818020176592497
chol_fcig,23,productivity,-0.0207667446499137
chol_fcig,23,TFP,-0.00947883173154047
chol_fcig,24,fci_g,-0.0103308660637862
